Attachments,Number,Ticket Type,Creation,WorkOn,Excavator,County,City,Address,Street,Intersection,ExcavatorPhone,TakenBy,Work Done For,Nature of Work,Duration
0,2453979841,Normal,2024-02-08T07:57:58-06:00,2024-02-12T08:00:00-06:00,JASON MORRIS,FLOYD,LOCKNEY,,CR 322,FM 3111,8064381629,morriscement@att.net,South Plains Irrigation Inc.,Install-Water Line,2 weeks
0,2453866305,Normal,2024-02-07T10:56:56-06:00,2024-02-09T11:00:00-06:00,JASON MORRIS,FLOYD,LOCKNEY,,FM 3111,CR 318,8064381629,morriscement@att.net,South Plains Irrigation Inc.,Install-Water Line,2 weeks
0,2453861157,Normal,2024-02-07T07:46:23-06:00,2024-02-09T08:00:00-06:00,Garner Waste Management,FLOYD,LOCKNEY,,W College St.,SW 6th,8064293818,logan.s.garner57@outlook.com,Logan Garner,Replace-Sewer Line,8 hours
0,2453861017,Update,2024-02-07T07:40:30-06:00,2024-02-09T07:45:29-06:00,SOUTH PLAINS IRRIGATION INC.,FLOYD,FLOYDADA,318,FM 3111,316 and FM 3111,8062853330,michael.carter54@gmail.com,John Smith,Install-Water Line,2 weeks
0,2453860991,Update,2024-02-07T07:39:21-06:00,2024-02-09T07:45:21-06:00,SOUTH PLAINS IRRIGATION INC.,FLOYD,LOCKNEY,318,FM 3111,FM 3111 and 318,8062853330,michael.carter54@gmail.com,John Smith,Install-Water Line,2 weeks
0,2453860964,Update,2024-02-07T07:37:53-06:00,2024-02-09T07:45:53-06:00,SOUTH PLAINS IRRIGATION INC.,FLOYD,LOCKNEY,318,FM 3111,318 and FM 3111,8062853330,michael.carter54@gmail.com,John Smith,Install-Water Line,2 weeks
0,2453856758,Normal,2024-02-07T04:59:39-06:00,2024-02-09T05:00:00-06:00,City of Floydada,FLOYD,FLOYDADA,2402,FM 1958,E CROCKET ST ,8069832834,Texas811,City of Floydada,Repair-Main Water Line,1.5 HR
0,2453852668,Normal,2024-02-07T02:49:39-06:00,2024-02-09T02:45:00-06:00,L AND L FENCING,FLOYD,FLOYDADA,,CR 178,CR 241,8063363803,Texas811,MICHAEL TIBBETS,Fence-Install,1 WEEK
0,2453850979,Update,2024-02-07T01:38:49-06:00,2024-02-09T01:45:00-06:00,BROOKS CONSTRUCTION CO INC,FLOYD,FLOYDADA,0,CR 271,CR 200,4054327547,Texas811,CAPROCK RURAL TELEPHONE,Bury-Fiber Optic Cable,15 DAYS
0,2453749310,Normal,2024-02-06T14:00:00-06:00,2024-02-08T14:00:00-06:00,JASON MORRIS,FLOYD,LOCKNEY,,CR 318,FM 3111,8064381629,morriscement@att.net,South Plains Irrigation Inc.,Install-Water Line,2 weeks
0,2453747709,Update,2024-02-06T10:58:49-06:00,2024-02-08T11:00:00-06:00,BROOKS CONSTRUCTION CO INC,FLOYD,FLOYDADA,0,CR 271,CR 200,4054327547,Texas811,CAPROCK RURAL TELEPHONE,Bury-Fiber Optic Cable,15 DAYS
0,2453739736,Normal,2024-02-06T05:56:53-06:00,2024-02-08T06:00:00-06:00,TX DOT,FLOYD,DOUGHERTY,,FM 1958,FM 28,8062243056,Texas811,TX DOT,CLEANING BAR DITCHES,1 WEEK
0,2453739657,Normal,2024-02-06T05:53:56-06:00,2024-02-08T06:00:00-06:00,Lighthouse Electric Coop.,FLOYD,FLOYDADA,,CR 191,CR 280,8069832814,adrianm@lighthouse.coop,h & H Farms,Bury-All Utility Services,30 days
0,2453626738,Normal,2024-02-05T10:01:51-06:00,2024-02-07T10:00:00-06:00,"Thunder Well Service, LLC",FLOYD,FLOYDADA,,CR 120,CR 189,8064456799,thunderdrill@gmail.com,Jon Jones,Bore-Auger-Water Well,4 weeks
0,2453291878,Normal,2024-02-01T13:57:40-06:00,2024-02-05T14:00:00-06:00,Lighthouse Electric Coop.,FLOYD,FLOYDADA,,FM 1958,CR 296,8069832814,adrianm@lighthouse.coop,Jason Pyle,Bury-All Utility Services,30 Days
